?,Automated,Date,Date (Days),Date (ISO Week numbers),Downtime date,Downtime Reason,Employee,Employee Qualification,grey,KPI color,Maintenance date,Production Line,Split,Split (string),Split text,Summary visible,Target met,Tech issue date,Work Conditions,# Downtime days,% Availability OEE,% Availability OOE,% challenging,% Defect density,% Downtime Rate,% First Pass Yield (FPY),% Overall Equipment Effectiveness (OEE),% Overall Operations Effectiveness (OOE),% Production Attainment,% Target,% Target (KPI),Between downtime,Between maintenance,Between tech issues,Breaks dim,Breaks time,Color hub,Color hub (copy),Cost - defect Measure,Costs,Costs (copy),Defect Density KPI string,Defect density KPI vl,Defective Units,Difference from target,Difference from target (std),Difference from target Ms,Dim FPY,Dim Run Hours,Dim Throughput / hour,Downtime Hours,Downtime hours cost,Downtime hours TOTAL costs,Downtime time,DR KPI string,DR KPI vl,Good Units dim,Hub,Hub (label),Int iso weeks,KPI Point 1,KPI Point 2,KPI Point 3,KPI Point 4,KPI Point Hub,KPI Point Hub (upper),KPI Point volume,Maintenance time,Maintenance time dim,OEE KPI string,OEE KPI vl,Other issue time,Performance,Planned - downtime time,Planned time,Planned Units,Point -0.7,Point -1,Point -1 (blank),Point 1,Produced Units,Production Attainment KPI string,Production Attainment KPI vl,Production KPI string,Production KPI vl,Production volume,Production volume dim,Profit | good units,Profit | Max theoretical,Profit | net,Profit | net %,Raw Material Shortage time,Run time ([Planned time] - [Downtime time] - [Breaks time]),Scheduled time ([Planned time] - [Breaks] ),Scheduled time ([Planned time] - [Breaks] - [Maintenance time]),Scheduled time dim,Target met (reg),Target met (reg) KPI,Tech issue time,Tech issue time dim,Theoretical run rate,Throughput / hour,Wasted hours other reason dim
?,True,5/12/2023,"May 12, 2023",2023 W19,5/12/2023,Tech Issue,Luna Garcia,2,grey,color,,Line 1 (auto),Total,Total,,True,True,5/12/2023,Normal,1,86%,75%,0%,1.8%,13%,98%,78%,68%,100%,+11.0%,111.0%,1,,1,1,1, better than target,( better than target ),160,6360,6360, better than target,1.198198198,2,11,0,11,0.981981982,6,18.5,1,2200,6200,1, worse than critical,5.5,109,111,111,45052,Point,Point,Point,Point,Point,Point,Point,0,, better than target,12.857142857,0,0.925,7,8,100,Point,Point,Point,Point,111, better than target,40, better than target,11,111,111,10900,14000,4540,32%,0,6,7,7,,True,True,1,1,,18.5,1
?,True,5/13/2023,"May 13, 2023",2023 W19,,Material Shortage,Eli Brown,4,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,2.3%,0%,98%,60%,53%,0%,-14%,86.0%,,,,1,1, worse than target,( worse than target ),160,,, better than target,0.674418605,2,-14,0,-14,0.976744186,,,,0,,0, better than target,3,84,86,86,45052,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,5,,0.614285714,8,8,100,Point,Point,Point,Point,86, worse than critical,40, worse than target,14,86,86,8400,14000,,,,7,7,7,,False,False,,,,12.285714286,0
?,True,5/14/2023,"May 14, 2023",2023 W19,5/14/2023,Tech Issue,Leo Johnson,7,grey,color,,Line 1 (auto),Total,Total,,True,False,5/14/2023,Normal,1,57%,50%,0%,3.4%,38%,97%,61%,53%,0%,-12%,88.0%,1,,1,1,1, worse than target,( worse than target ),240,16840,16840, worse than target,0.409090909,3,-12,0,-12,0.965909091,4,22,3,4600,16600,3, worse than critical,30.5,85,88,88,45052,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,4.285714286,0,1.1,5,8,100,Point,Point,Point,Point,88, worse than critical,40, worse than target,12,88,88,8500,14000,-8340,-60%,0,4,7,7,,False,False,3,3,,22,3
?,True,5/15/2023,"May 15, 2023",2023 W20,,Tech Issue,Ivy Anderson,3,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,3.6%,0%,96%,76%,66%,100%,+10.0%,110.0%,,,,1,1, better than target,( better than target ),320,,, worse than target,0.636363636,4,10,0,10,0.963636364,,,,0,,0, better than target,3,106,110,110,45059,Point,Point,Point,Point,Point,Point,Point,0,, better than target,10.714285714,,0.785714286,8,8,100,Point,Point,Point,Point,110, better than target,40, better than target,10,110,110,10600,14000,,,,7,7,7,,True,True,,,,15.714285714,0
?,True,5/16/2023,"May 16, 2023",2023 W20,5/16/2023,Tech Issue,Ava White,7,grey,color,,Line 1 (auto),Total,Total,,True,True,5/16/2023,Challenging,1,86%,75%,100%,2.8%,13%,97%,75%,66%,100%,+8.0%,108.0%,1,,1,1,1, better than target,( better than target ),240,6440,6440, better than target,0.222222222,3,8,0,8,0.972222222,6,18,1,2200,6200,1, worse than critical,5.5,105,108,108,45059,Point,Point,Point,Point,Point,Point,Point,0,, better than target,10,0,0.9,7,8,100,Point,Point,Point,Point,108, better than target,40, better than target,8.000000000,108,108,10500,14000,4060,29%,0,6,7,7,,True,True,1,1,,18,1
?,True,5/17/2023,"May 17, 2023",2023 W20,,Material Shortage,Owen Taylor,7,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,0,100%,88%,0%,0.0%,0%,100%,79%,69%,100%,+11.0%,111.0%,,,,1,1, better than target,( better than target ),0,,, better than target,3,0,11,0,11,1,,,,0,,0, better than target,3,111,111,111,45059,Point,Point,Point,Point,Point,Point,Point,0,, better than target,14.285714286,,0.792857143,8,8,100,Point,Point,Point,Point,111, better than target,40, better than target,11,111,111,11100,14000,,,,7,7,7,,True,True,,,,15.857142857,0
?,True,5/18/2023,"May 18, 2023",2023 W20,5/18/2023,Maintenance,Ava White,9,grey,color,5/18/2023,Line 1 (auto),Total,Total,,True,False,,Challenging,1,100%,63%,100%,3.0%,25%,97%,96%,60%,0%,-01%,99.0%,1,1,,1,1, worse than target,( worse than target ),240,7640,7640, worse than target,0.030303030,3,-1,0,-1,0.969696970,5,19.8,2,3400,7400,2, worse than critical,18,96,99,99,45059,Point,Point,Point,Point,Point,Point,Point,2,2, better than target,31,0,0.99,6,8,100,Point,Point,Point,Point,99, worse than critical,40, worse than target,1,99,99,9600,14000,1960,14%,0,5,7,5,5,False,False,0,,20,19.8,0
?,True,5/19/2023,"May 19, 2023",2023 W20,,Other,Mia Smith,8,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,3.2%,0%,97%,65%,57%,0%,-06%,94.0%,,,,1,1, worse than target,( worse than target ),240,,, worse than target,0.191489362,3,-6,0,-6,0.968085106,,,,0,,0, better than target,3,91,94,94,45059,Point,Point,Point,Point,Point,Point,Point,0,, better than target,0,,0.671428571,8,8,100,Point,Point,Point,Point,94, worse than critical,40, worse than target,6.000000000,94,94,9100,14000,,,,7,7,7,,False,False,,,,13.428571429,0
?,True,5/20/2023,"May 20, 2023",2023 W20,5/20/2023,Material Shortage,Ava White,4,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,1,71%,63%,0%,3.1%,25%,97%,66%,58%,0%,-04%,96.0%,1,,,1,1, worse than target,( worse than target ),240,4040,4040, worse than target,0.125,3,-4,0,-4,0.96875,5,19.2,2,3400,3800,2, worse than critical,18,93,96,96,45059,Point,Point,Point,Point,Point,Point,Point,0,, better than target,1.428571429,0,0.96,6,8,100,Point,Point,Point,Point,96, worse than critical,40, worse than target,4,96,96,9300,14000,5260,38%,2,5,7,7,,False,False,0,,,19.2,2
?,True,5/21/2023,"May 21, 2023",2023 W20,,Other,Ava White,5,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,2.2%,0%,98%,64%,56%,0%,-08%,92.0%,,,,1,1, worse than target,( worse than target ),160,,, better than target,0.826086957,2,-8,0,-8,0.978260870,,,,0,,0, better than target,3,90,92,92,45059,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,0.714285714,,0.657142857,8,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,9000,14000,,,,7,7,7,,False,False,,,,13.142857143,0
?,True,5/22/2023,"May 22, 2023",2023 W21,,Maintenance,Mia Smith,8,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,0.0%,0%,100%,78%,68%,100%,+9.0%,109.0%,,,,1,1, better than target,( better than target ),0,,, better than target,3,0,9,0,9,1,,,,0,,0, better than target,3,109,109,109,45066,Point,Point,Point,Point,Point,Point,Point,0,, better than target,12.857142857,,0.778571429,8,8,100,Point,Point,Point,Point,109, better than target,40, better than target,9.000000000,109,109,10900,14000,,,,7,7,7,,True,True,,,,15.571428571,0
?,True,5/23/2023,"May 23, 2023",2023 W21,,Material Shortage,Ava White,1,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,4.0%,0%,96%,68%,59%,0%,-01%,99.0%,,,,1,1, worse than target,( worse than target ),320,,, worse than target,1.040404040,4,-1,0,-1,0.959595960,,,,0,,0, better than target,3,95,99,99,45066,Point,Point,Point,Point,Point,Point,Point,0,, better than target,2.857142857,,0.707142857,8,8,100,Point,Point,Point,Point,99, worse than critical,40, worse than target,1,99,99,9500,14000,,,,7,7,7,,False,False,,,,14.142857143,0
?,True,5/24/2023,"May 24, 2023",2023 W21,,Maintenance,Ivy Anderson,3,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,3.0%,0%,97%,69%,61%,100%,+0.0%,100.0%,,,,1,1, better than target,( better than target ),240,,, worse than target,0,3,0,0,0,0.97,,,,0,,0, better than target,3,97,100,100,45066,Point,Point,Point,Point,Point,Point,Point,0,, better than target,4.285714286,,0.714285714,8,8,100,Point,Point,Point,Point,100, better than target,40, better than target,0,100,100,9700,14000,,,,7,7,7,,True,True,,,,14.285714286,0
?,True,5/25/2023,"May 25, 2023",2023 W21,5/25/2023,Maintenance,Ava White,8,grey,color,5/25/2023,Line 1 (auto),Total,Total,,True,False,,Challenging,1,100%,63%,100%,4.1%,25%,96%,94%,59%,0%,-02%,98.0%,1,1,,1,1, worse than target,( worse than target ),320,7720,7720, worse than target,1.081632653,4,-2,0,-2,0.959183673,5,19.6,2,3400,7400,2, worse than critical,18,94,98,98,45066,Point,Point,Point,Point,Point,Point,Point,2,2, better than target,29,0,0.98,6,8,100,Point,Point,Point,Point,98, worse than critical,40, worse than target,2,98,98,9400,14000,1680,12%,0,5,7,5,5,False,False,0,,20,19.6,0
?,True,5/26/2023,"May 26, 2023",2023 W21,,Tech Issue,Luna Garcia,1,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,0,100%,88%,0%,2.6%,0%,97%,81%,71%,100%,+17.0%,117.0%,,,,1,1, better than target,( better than target ),240,,, better than target,0.435897436,3,17,0,17,0.974358974,,,,0,,0, better than target,3,114,117,117,45066,Point,Point,Point,Point,Point,Point,Point,0,, better than target,16.428571429,,0.835714286,8,8,100,Point,Point,Point,Point,117, better than target,40, better than target,17,117,117,11400,14000,,,,7,7,7,,True,True,,,,16.714285714,0
?,True,5/27/2023,"May 27, 2023",2023 W21,,Material Shortage,Max Parker,4,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,4.8%,0%,95%,56%,49%,0%,-17%,83.0%,,,,1,1, worse than target,( worse than target ),320,,, worse than target,1.819277108,4,-17,0,-17,0.951807229,,,,0,,0, better than target,3,79,83,83,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,8.571428571,,0.592857143,8,8,100,Point,Point,Point,Point,83, worse than critical,40, worse than target,17,83,83,7900,14000,,,,7,7,7,,False,False,,,,11.857142857,0
?,True,5/28/2023,"May 28, 2023",2023 W21,,Maintenance,Owen Taylor,5,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,3.3%,0%,97%,63%,55%,0%,-09%,91.0%,,,,1,1, worse than target,( worse than target ),240,,, worse than target,0.296703297,3,-9,0,-9,0.967032967,,,,0,,0, better than target,3,88,91,91,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.142857143,,0.65,8,8,100,Point,Point,Point,Point,91, worse than critical,40, worse than target,9,91,91,8800,14000,,,,7,7,7,,False,False,,,,13,0
?,True,5/29/2023,"May 29, 2023",2023 W22,,Other,Leo Johnson,7,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,2.9%,0%,97%,72%,63%,100%,+4.0%,104.0%,,,,1,1, better than target,( better than target ),240,,, better than target,0.115384615,3,4,0,4,0.971153846,,,,0,,0, better than target,3,101,104,104,45073,Point,Point,Point,Point,Point,Point,Point,0,, better than target,7.142857143,,0.742857143,8,8,100,Point,Point,Point,Point,104, better than target,40, better than target,4,104,104,10100,14000,,,,7,7,7,,True,True,,,,14.857142857,0
?,True,5/30/2023,"May 30, 2023",2023 W22,,Tech Issue,Leo Johnson,3,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,3.3%,0%,97%,63%,55%,0%,-09%,91.0%,,,,1,1, worse than target,( worse than target ),240,,, worse than target,0.296703297,3,-9,0,-9,0.967032967,,,,0,,0, better than target,3,88,91,91,45073,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.142857143,,0.65,8,8,100,Point,Point,Point,Point,91, worse than critical,40, worse than target,9,91,91,8800,14000,,,,7,7,7,,False,False,,,,13,0
?,True,5/31/2023,"May 31, 2023",2023 W22,,Material Shortage,Finn Sullivan,7,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,0,100%,88%,0%,1.7%,0%,98%,81%,71%,100%,+16.0%,116.0%,,,,1,1, better than target,( better than target ),160,,, better than target,1.275862069,2,16,0,16,0.982758621,,,,0,,0, better than target,3,114,116,116,45073,Point,Point,Point,Point,Point,Point,Point,0,, better than target,16.428571429,,0.828571429,8,8,100,Point,Point,Point,Point,116, better than target,40, better than target,16,116,116,11400,14000,,,,7,7,7,,True,True,,,,16.571428571,0
?,True,6/1/2023,"June 1, 2023",2023 W22,,Tech Issue,Leo Johnson,2,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,0,100%,88%,0%,2.9%,0%,97%,71%,63%,100%,+3.0%,103.0%,,,,1,1, better than target,( better than target ),240,,, better than target,0.087378641,3,3,0,3,0.970873786,,,,0,,0, better than target,3,100,103,103,45073,Point,Point,Point,Point,Point,Point,Point,0,, better than target,6.428571429,,0.735714286,8,8,100,Point,Point,Point,Point,103, better than target,40, better than target,3,103,103,10000,14000,,,,7,7,7,,True,True,,,,14.714285714,0
?,True,6/2/2023,"June 2, 2023",2023 W22,,Material Shortage,Mia Smith,8,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,4.4%,0%,96%,61%,54%,0%,-10%,90.0%,,,,1,1, worse than target,( worse than target ),320,,, worse than target,1.444444444,4,-10,0,-10,0.955555556,,,,0,,0, better than target,3,86,90,90,45073,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,3.571428571,,0.642857143,8,8,100,Point,Point,Point,Point,90, worse than critical,40, worse than target,10,90,90,8600,14000,,,,7,7,7,,False,False,,,,12.857142857,0
?,True,6/3/2023,"June 3, 2023",2023 W22,,Other,Ava White,8,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,3.7%,0%,96%,56%,49%,0%,-19%,81.0%,,,,1,1, worse than target,( worse than target ),240,,, worse than target,0.703703704,3,-19,0,-19,0.962962963,,,,0,,0, better than target,3,78,81,81,45073,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,9.285714286,,0.578571429,8,8,100,Point,Point,Point,Point,81, worse than critical,40, worse than target,19,81,81,7800,14000,,,,7,7,7,,False,False,,,,11.571428571,0
?,True,6/4/2023,"June 4, 2023",2023 W22,,Maintenance,Zoe Martinez,7,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,3.6%,0%,96%,58%,51%,0%,-16%,84.0%,,,,1,1, worse than target,( worse than target ),240,,, worse than target,0.571428571,3,-16,0,-16,0.964285714,,,,0,,0, better than target,3,81,84,84,45073,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.142857143,,0.6,8,8,100,Point,Point,Point,Point,84, worse than critical,40, worse than target,16,84,84,8100,14000,,,,7,7,7,,False,False,,,,12,0
?,True,6/5/2023,"June 5, 2023",2023 W23,,Other,Owen Taylor,2,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,0.9%,0%,99%,81%,71%,100%,+15.0%,115.0%,,,,1,1, better than target,( better than target ),80,,, better than target,2.130434783,1,15,0,15,0.991304348,,,,0,,0, better than target,3,114,115,115,45080,Point,Point,Point,Point,Point,Point,Point,0,, better than target,16.428571429,,0.821428571,8,8,100,Point,Point,Point,Point,115, better than target,40, better than target,15,115,115,11400,14000,,,,7,7,7,,True,True,,,,16.428571429,0
?,True,6/6/2023,"June 6, 2023",2023 W23,,Maintenance,Eli Brown,5,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,2.5%,0%,98%,56%,49%,0%,-19%,81.0%,,,,1,1, worse than target,( worse than target ),160,,, better than target,0.530864198,2,-19,0,-19,0.975308642,,,,0,,0, better than target,3,79,81,81,45080,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,8.571428571,,0.578571429,8,8,100,Point,Point,Point,Point,81, worse than critical,40, worse than target,19,81,81,7900,14000,,,,7,7,7,,False,False,,,,11.571428571,0
?,True,6/7/2023,"June 7, 2023",2023 W23,,Tech Issue,Luna Garcia,8,grey,color,,Line 1 (auto),Total,Total,,True,True,,Normal,0,100%,88%,0%,1.7%,0%,98%,81%,71%,100%,+16.0%,116.0%,,,,1,1, better than target,( better than target ),160,,, better than target,1.275862069,2,16,0,16,0.982758621,,,,0,,0, better than target,3,114,116,116,45080,Point,Point,Point,Point,Point,Point,Point,0,, better than target,16.428571429,,0.828571429,8,8,100,Point,Point,Point,Point,116, better than target,40, better than target,16,116,116,11400,14000,,,,7,7,7,,True,True,,,,16.571428571,0
?,True,6/8/2023,"June 8, 2023",2023 W23,6/8/2023,Other,Leo Johnson,2,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,1,71%,63%,100%,2.5%,25%,97%,82%,72%,100%,+18.0%,118.0%,1,,,1,1, better than target,( better than target ),240,4040,4040, better than target,0.457627119,3,18,0,18,0.974576271,5,23.6,2,3400,3800,2, worse than critical,18,115,118,118,45080,Point,Point,Point,Point,Point,Point,Point,0,, better than target,17.142857143,2,1.18,6,8,100,Point,Point,Point,Point,118, better than target,40, better than target,18,118,118,11500,14000,7460,53%,0,5,7,7,,True,True,0,,,23.6,2
?,True,6/9/2023,"June 9, 2023",2023 W23,6/9/2023,Maintenance,Eli Brown,6,grey,color,6/9/2023,Line 1 (auto),Total,Total,,True,True,,Challenging,1,100%,50%,100%,0.0%,38%,100%,145%,73%,100%,+16.0%,116.0%,1,1,,1,1, better than target,( better than target ),0,10600,10600, better than target,3,0,16,0,16,1,4,29,3,4600,10600,3, worse than critical,30.5,116,116,116,45080,Point,Point,Point,Point,Point,Point,Point,3,3, better than target,80,0,1.45,5,8,100,Point,Point,Point,Point,116, better than target,40, better than target,16,116,116,11600,14000,1000,7%,0,4,7,4,4,True,True,0,,25,29,0
?,True,6/10/2023,"June 10, 2023",2023 W23,,Tech Issue,Max Parker,7,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,1.0%,0%,99%,74%,64%,100%,+4.0%,104.0%,,,,1,1, better than target,( better than target ),80,,, better than target,2.038461538,1,4,0,4,0.990384615,,,,0,,0, better than target,3,103,104,104,45080,Point,Point,Point,Point,Point,Point,Point,0,, better than target,8.571428571,,0.742857143,8,8,100,Point,Point,Point,Point,104, better than target,40, better than target,4,104,104,10300,14000,,,,7,7,7,,True,True,,,,14.857142857,0
?,True,6/11/2023,"June 11, 2023",2023 W23,,Other,Max Parker,2,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,2.0%,0%,98%,69%,60%,0%,-02%,98.0%,,,,1,1, worse than target,( worse than target ),160,,, better than target,0.959183673,2,-2,0,-2,0.979591837,,,,0,,0, better than target,3,96,98,98,45080,Point,Point,Point,Point,Point,Point,Point,0,, better than target,3.571428571,,0.7,8,8,100,Point,Point,Point,Point,98, worse than critical,40, worse than target,2,98,98,9600,14000,,,,7,7,7,,False,False,,,,14,0
?,True,6/12/2023,"June 12, 2023",2023 W24,,Maintenance,Finn Sullivan,8,grey,color,,Line 1 (auto),Total,Total,,True,True,,Challenging,0,100%,88%,100%,3.9%,0%,96%,71%,62%,100%,+3.0%,103.0%,,,,1,1, better than target,( better than target ),320,,, worse than target,0.883495146,4,3,0,3,0.961165049,,,,0,,0, better than target,3,99,103,103,45087,Point,Point,Point,Point,Point,Point,Point,0,, better than target,5.714285714,,0.735714286,8,8,100,Point,Point,Point,Point,103, better than target,40, better than target,3,103,103,9900,14000,,,,7,7,7,,True,True,,,,14.714285714,0
?,True,6/13/2023,"June 13, 2023",2023 W24,,Maintenance,Leo Johnson,3,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,0.0%,0%,100%,66%,58%,0%,-08%,92.0%,,,,1,1, worse than target,( worse than target ),0,,, better than target,3,0,-8,0,-8,1,,,,0,,0, better than target,3,92,92,92,45087,Point,Point,Point,Point,Point,Point,Point,0,, better than target,0.714285714,,0.657142857,8,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,9200,14000,,,,7,7,7,,False,False,,,,13.142857143,0
?,True,6/14/2023,"June 14, 2023",2023 W24,,Material Shortage,Luna Garcia,4,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,0.0%,0%,100%,66%,58%,0%,-08%,92.0%,,,,1,1, worse than target,( worse than target ),0,,, better than target,3,0,-8,0,-8,1,,,,0,,0, better than target,3,92,92,92,45087,Point,Point,Point,Point,Point,Point,Point,0,, better than target,0.714285714,,0.657142857,8,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,9200,14000,,,,7,7,7,,False,False,,,,13.142857143,0
?,True,6/15/2023,"June 15, 2023",2023 W24,,Tech Issue,Eli Brown,2,grey,color,,Line 1 (auto),Total,Total,,True,False,,Challenging,0,100%,88%,100%,3.3%,0%,97%,64%,56%,0%,-08%,92.0%,,,,1,1, worse than target,( worse than target ),240,,, worse than target,0.260869565,3,-8,0,-8,0.967391304,,,,0,,0, better than target,3,89,92,92,45087,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,1.428571429,,0.657142857,8,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,8900,14000,,,,7,7,7,,False,False,,,,13.142857143,0
?,True,6/16/2023,"June 16, 2023",2023 W24,,Tech Issue,Ivy Anderson,4,grey,color,,Line 1 (auto),Total,Total,,True,False,,Normal,0,100%,88%,0%,4.5%,0%,95%,60%,53%,0%,-12%,88.0%,,,,1,1, worse than target,( worse than target ),320,,, worse than target,1.545454545,4,-12,0,-12,0.954545455,,,,0,,0, better than target,3,84,88,88,45087,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,5,,0.628571429,8,8,100,Point,Point,Point,Point,88, worse than critical,40, worse than target,12,88,88,8400,14000,,,,7,7,7,,False,False,,,,12.571428571,0
